date,Close,High,Low,Open,Volume,target,return_1d,return_5d,return_20d,sma_20,sma_50,price_to_sma20,price_to_sma50,sma_cross,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,bb_width,volume_sma20,volume_ratio,ticker,rsi_14_lag1,rsi_14_lag2,rsi_14_lag3,macd_hist_lag1,macd_hist_lag2,macd_hist_lag3,bb_position_lag1,bb_position_lag2,bb_position_lag3,return_1d_lag1,return_1d_lag2,return_1d_lag3,volume_ratio_lag1,volume_ratio_lag2,volume_ratio_lag3,sentiment_mean,sentiment_count,sentiment_std
2019-04-02,46.23197937011719,46.33682517645646,45.52427381326158,45.533803597504026,91062800,1,0.0145368465622426,0.0387065615970085,0.1053382569992738,44.17891693115234,41.69297592163086,1.0464715430250202,1.1088673415161865,1,69.30064818756476,1.1899979571923185,1.1969417768820103,-0.0069438196896922,47.31800323838092,41.03983062392377,0.8270159272520042,0.1421078887977481,125709860.0,0.7243886835925201,AAPL,67.26830913168445,68.03778166516751,72.33673641560397,-0.0407680415980098,-0.0413104962951804,-0.0250067399090505,0.7556361341827894,0.7335864584090692,0.7123208994030532,0.0067912876662361,0.0065174393885771,0.0013263673071652,0.8908413946134502,0.7539331609009315,0.6624107013927252,0.16540106270959215,3,0.2
2019-04-03,46.54890441894531,46.822930291979866,46.02467531863321,46.0485052362601,93087200,1,0.0068551044784592,0.0365045333051552,0.1193560883305411,44.427090644836426,41.896493453979495,1.0477594580989178,1.1110453544298684,1,68.62178469192409,1.226858877304963,1.202925196966601,0.0239336803383618,47.48666445934524,41.36751683032761,0.84674989111997,0.1377346015730794,126202140.0,0.7376039740689024,AAPL,69.30064818756476,67.26830913168445,68.03778166516751,-0.0069438196896922,-0.0407680415980098,-0.0413104962951804,0.8270159272520042,0.7556361341827894,0.7335864584090692,0.0145368465622426,0.0067912876662361,0.0065174393885771,0.7243886835925201,0.8908413946134502,0.7539331609009315,0.07754480564704282,3,0.2
2019-04-04,46.629913330078125,46.79194511065548,46.02228688104425,46.41545501139502,76457200,1,0.001740296837144,0.0369330048288263,0.1344348327560969,44.70338172912598,42.09868919372558,1.0430958805896542,1.107633378215203,1,66.41499071867139,1.248219467143926,1.211984051002066,0.0362354161418598,47.48482708646465,41.92193637178731,0.8463184340237195,0.1244400423302405,125065720.0,0.6113361838879591,AAPL,68.62178469192409,69.30064818756476,67.26830913168445,0.0239336803383618,-0.0069438196896922,-0.0407680415980098,0.84674989111997,0.8270159272520042,0.7556361341827894,0.0068551044784592,0.0145368465622426,0.0067912876662361,0.7376039740689024,0.7243886835925201,0.8908413946134502,0.020784920420900507,3,0.2
2019-04-05,46.94206619262695,46.96589610699699,46.68709992541847,46.81100893546065,74106400,1,0.00669426212181,0.0371151709005881,0.1393211484963012,44.99039573669434,42.312916946411136,1.0433797130248583,1.1094027446058277,1,65.72117230613142,1.2756313317835437,1.2247135071583617,0.0509178246251817,47.41183840216932,42.56895307121936,0.902997453493242,0.1076426479840917,123971160.0,0.5977712880963605,AAPL,66.41499071867139,68.62178469192409,69.30064818756476,0.0362354161418598,0.0239336803383618,-0.0069438196896922,0.8463184340237195,0.84674989111997,0.8270159272520042,0.001740296837144,0.0068551044784592,0.0145368465622426,0.6113361838879591,0.7376039740689024,0.7243886835925201,0.0804057433701048,3,0.2
2019-04-08,47.68074035644531,47.71171487580084,46.78478811304698,46.80385131353777,103526800,0,0.0157358681398303,0.0463291561824918,0.1185019371425324,45.24297733306885,42.51790710449219,1.0538815782487123,1.1214272668517038,1,72.48918585055037,1.3414963290361896,1.2480700715339277,0.0934262575022621,47.68115628821066,42.80479837792704,0.9999147044222352,0.1077815430754024,122745300.0,0.8434278135293164,AAPL,65.72117230613142,66.41499071867139,68.62178469192409,0.0509178246251817,0.0362354161418598,0.0239336803383618,0.902997453493242,0.8463184340237195,0.84674989111997,0.00669426212181,0.001740296837144,0.0068551044784592,0.5977712880963605,0.6113361838879591,0.7376039740689024,0.16967767780164097,3,0.2
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800,0,-0.0029984271018511,0.028244383649536,0.1027578898111274,45.46446208953857,42.72696594238281,1.0456028939416997,1.1125941681988083,1,69.45776543255319,1.366407459101552,1.2717375490474525,0.0946699100540995,47.89083415263109,43.03809002644605,0.9272450780164188,0.1067370843765391,123405420.0,1.1593720924089073,AAPL,72.48918585055037,65.72117230613142,66.41499071867139,0.0934262575022621,0.0509178246251817,0.0362354161418598,0.9999147044222352,0.902997453493242,0.8463184340237195,0.0157358681398303,0.00669426212181,0.001740296837144,0.8434278135293164,0.5977712880963605,0.6113361838879591,-0.032373599024298934,3,0.2
2019-04-10,47.80465698242188,47.8332536078706,47.22324195607037,47.342384260292086,86781200,1,0.0056141428702343,0.0269770594851095,0.1040670307507374,45.68976039886475,42.94904983520508,1.0462881959785824,1.1130550539732007,1,61.85163709724457,1.39164301105113,1.295718641448188,0.0959243696029419,48.10616690319289,43.273353894536605,0.9376119207941692,0.105774531677701,121537980.0,0.7140253606321251,AAPL,69.45776543255319,72.48918585055037,65.72117230613142,0.0946699100540995,0.0934262575022621,0.0509178246251817,0.9272450780164188,0.9999147044222352,0.902997453493242,-0.0029984271018511,0.0157358681398303,0.00669426212181,1.1593720924089073,0.8434278135293164,0.5977712880963605,0.06416894111571791,3,0.2
2019-04-11,47.406715393066406,47.89519949822014,47.28519156894748,47.85945826640106,83603200,1,-0.0083243268433407,0.0166588785505465,0.0828391060158657,45.87109527587891,43.11301658630371,1.0334768574404414,1.099591704472072,1,68.84542589642103,1.3638106470624507,1.3093370425710409,0.05447360449141,48.22765467598667,43.514535875771145,0.8258182495033387,0.1027470299514277,121002240.0,0.6909227465541133,AAPL,61.85163709724457,69.45776543255319,72.48918585055037,0.0959243696029419,0.0946699100540995,0.0934262575022621,0.9376119207941692,0.9272450780164188,0.9999147044222352,0.0056141428702343,-0.0029984271018511,0.0157358681398303,0.7140253606321251,1.1593720924089073,0.8434278135293164,-0.09610756882103505,3,0.2
2019-04-12,47.38764190673828,47.69026426888971,46.75380783911867,47.46627623560912,111042800,1,-0.0004023372252217,0.0094920345492017,0.0685037387007219,46.023000717163086,43.27095504760742,1.029651286711218,1.0951374161860217,1,77.04208751187,1.324941130531613,1.3124578601631551,0.0124832703684578,48.35816778607136,43.68783364825481,0.7921934810885253,0.1014782622827736,118745800.0,0.9351303372414014,AAPL,68.84542589642103,61.85163709724457,69.45776543255319,0.05447360449141,0.0959243696029419,0.0946699100540995,0.8258182495033387,0.9376119207941692,0.9272450780164188,-0.0083243268433407,0.0056141428702343,-0.0029984271018511,0.6909227465541133,0.7140253606321251,1.1593720924089073,-0.00415386965279381,3,0.2
2019-04-15,47.47344207763672,47.621181009035936,47.18273456105924,47.31855853470994,70146400,1,0.0018106022466215,-0.0043476312921926,0.0596211993752389,46.15655899047852,43.430229873657225,1.0285307899020344,1.093096725846066,1,86.28914075962845,1.2862332194690822,1.3072129320243406,-0.0209797125552584,48.50327591054168,43.80984207041535,0.7805798764860733,0.1016850896769519,117009160.0,0.5994949455239231,AAPL,77.04208751187,68.84542589642103,61.85163709724457,0.0124832703684578,0.05447360449141,0.0959243696029419,0.7921934810885253,0.8258182495033387,0.9376119207941692,-0.0004023372252217,-0.0083243268433407,0.0056141428702343,0.9351303372414014,0.6909227465541133,0.7140253606321251,0.021731799223303254,3,0.2
2019-04-16,47.47820663452149,47.98336882392176,47.31378967847928,47.528248000421726,102785600,1,0.0001003625748681,-0.0012530350893157,0.0681929442653745,46.30810832977295,43.56715431213379,1.0252676765895066,1.089770662879821,1,84.81884500114792,1.2416286587075476,1.294096077360982,-0.0524674186534344,48.58032957489264,44.03588708465326,0.7574789552869665,0.0981349196533171,115819160.0,0.8874662879613355,AAPL,86.28914075962845,77.04208751187,68.84542589642103,-0.0209797125552584,0.0124832703684578,0.05447360449141,0.7805798764860733,0.7921934810885253,0.8258182495033387,0.0018106022466215,-0.0004023372252217,-0.0083243268433407,0.5994949455239231,0.9351303372414014,0.6909227465541133,0.0010600966141793282,3,0.2
2019-04-17,48.40274429321289,48.46231543377523,47.32569705378426,47.54729995142792,115627200,1,0.0194728850187693,0.0125110679281923,0.0795598478770935,46.48646411895752,43.70866592407226,1.0412223259087132,1.1073946840952515,1,87.70253051623135,1.2662847430354844,1.2885338104958826,-0.0222490674603981,48.8308768199508,44.14205141796425,0.9086908788379036,0.1008643159003872,115393480.0,1.0020254177272407,AAPL,84.81884500114792,86.28914075962845,77.04208751187,-0.0524674186534344,-0.0209797125552584,0.0124832703684578,0.7574789552869665,0.7805798764860733,0.7921934810885253,0.0001003625748681,0.0018106022466215,-0.0004023372252217,0.8874662879613355,0.5994949455239231,0.9351303372414014,0.19492605382028072,3,0.2
2019-04-18,48.57670593261719,48.64580687709247,48.25740539371004,48.40037399343183,96783200,1,0.003594044964692,0.0246798481997743,0.0449536055931776,46.590951919555664,43.85337211608887,1.0426210225644272,1.1077074256461894,1,87.37219156941785,1.2850488744353754,1.2878368232837811,-0.0027879488484057,49.11486047694665,44.06704336216468,0.8933886604660183,0.1083432921374429,110025800.0,0.8796409569391906,AAPL,87.70253051623135,84.81884500114792,86.28914075962845,-0.0222490674603981,-0.0524674186534344,-0.0209797125552584,0.9086908788379036,0.7574789552869665,0.7805798764860733,0.0194728850187693,0.0001003625748681,0.0018106022466215,1.0020254177272407,0.8874662879613355,0.5994949455239231,0.03810332871025924,3,0.2
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000,1,0.0032863748746279,0.0284611185001013,0.0705574885155029,46.75155582427978,44.01693061828613,1.0424540176088808,1.1072182115815137,1,86.9369637935806,1.2978406011634718,1.2898375788597192,0.0080030223037526,49.39559897300212,44.10751267555744,0.8753326369060278,0.113110381124437,105432160.0,0.7375169018637198,AAPL,87.37219156941785,87.70253051623135,84.81884500114792,-0.0027879488484057,-0.0222490674603981,-0.0524674186534344,0.8933886604660183,0.9086908788379036,0.7574789552869665,0.003594044964692,0.0194728850187693,0.0001003625748681,0.8796409569391906,1.0020254177272407,0.8874662879613355,0.037176838039926795,3,0.2
2019-04-23,49.43929290771485,49.50363077443652,48.58623351509709,48.71252407529548,93292000,0,0.0144234385553283,0.0414094858945182,0.0992903163367704,46.9748291015625,44.19359481811524,1.0524634970107931,1.1186981532321367,1,87.05924874599998,1.3491478441947322,1.3016996319267218,0.0474482122680104,49.73826223848962,44.21139596463538,0.9459061761293016,0.1176559101876626,101327700.0,0.92069592026662,AAPL,86.9369637935806,87.37219156941785,87.70253051623135,0.0080030223037526,-0.0027879488484057,-0.0222490674603981,0.8753326369060278,0.8933886604660183,0.9086908788379036,0.0032863748746279,0.003594044964692,0.0194728850187693,0.7375169018637198,0.8796409569391906,1.0020254177272407,0.14995357315938931,3,0.2
2019-04-24,49.363037109375,49.6775708811361,49.33682565873371,49.4106933007407,70162400,1,-0.0015424128027515,0.0396988557163204,0.109052894650798,47.217521858215335,44.37340461730957,1.0454389634763597,1.1124464650638737,1,84.4311477858263,1.3678878387910416,1.314937273299586,0.0529505654914557,49.92111786881376,44.51392584761691,0.8967891731510523,0.1145166414585151,94875720.0,0.7395190255209657,AAPL,87.05924874599998,86.9369637935806,87.37219156941785,0.0474482122680104,0.0080030223037526,-0.0027879488484057,0.9459061761293016,0.8753326369060278,0.8933886604660183,0.0144234385553283,0.0032863748746279,0.003594044964692,0.92069592026662,0.7375169018637198,0.8796409569391906,-0.017432973977063244,3,0.2
2019-04-25,48.915069580078125,49.50601445679401,48.87694316585517,49.28441149150117,74172800,1,-0.0090749588260604,0.0105846330481116,0.089191936943912,47.41780014038086,44.53729682922364,1.0315761050758276,1.0982945320557032,1,75.65534537754951,1.3312464038580103,1.318199099411271,0.0130473044467394,49.99185256006636,44.84374772069536,0.7908389565508926,0.1085690357656826,92614680.0,0.8008751960272389,AAPL,84.4311477858263,87.05924874599998,86.9369637935806,0.0529505654914557,0.0474482122680104,0.0080030223037526,0.8967891731510523,0.9459061761293016,0.8753326369060278,-0.0015424128027515,0.0144234385553283,0.0032863748746279,0.7395190255209657,0.92069592026662,0.7375169018637198,-0.09978483524710477,3,0.2
2019-04-26,48.68153762817383,48.848336097417246,48.16207538289125,48.82450618641079,74596400,1,-0.0047742332559086,0.0021580651372707,0.0825560136717775,47.60342350006104,44.699902038574216,1.0226478275897828,1.0890748169014692,1,69.87991622386573,1.2687384982302774,1.3083069791750723,-0.0395684809447949,49.96022451947951,45.24662248064256,0.7287240456936859,0.099018131307949,92188420.0,0.8091732128612249,AAPL,75.65534537754951,84.4311477858263,87.05924874599998,0.0130473044467394,0.0529505654914557,0.0474482122680104,0.7908389565508926,0.8967891731510523,0.9459061761293016,-0.0090749588260604,-0.0015424128027515,0.0144234385553283,0.8008751960272389,0.7395190255209657,0.92069592026662,-0.052297590525466654,3,0.2
2019-04-29,48.755409240722656,49.07947642281312,48.57669580139192,48.705367877898986,88818800,1,0.0015174461643561,0.0003911257886992,0.0771782899271331,47.77808628082276,44.86103004455566,1.0204554647533504,1.0868098479303556,1,64.48284583874842,1.211199401679906,1.288885463676039,-0.077686061996133,49.91149532669594,45.64467723494957,0.7290519396152393,0.0893049182980565,91916560.0,0.9662981295209482,AAPL,69.87991622386573,75.65534537754951,84.4311477858263,-0.0395684809447949,0.0130473044467394,0.0529505654914557,0.7287240456936859,0.7908389565508926,0.8967891731510523,-0.0047742332559086,-0.0090749588260604,-0.0015424128027515,0.8091732128612249,0.8008751960272389,0.7395190255209657,0.015430165514011314,3,0.2
2019-04-30,47.81656646728516,48.467082355820594,47.444843102407766,48.38606647084663,186139600,1,-0.0192561766593344,-0.0328226061699289,0.0493097898488352,47.89043750762939,45.00519218444824,0.9984574991545552,1.062467776413771,1,53.09356549889692,1.077422630129135,1.2465928969666584,-0.1691702668375234,49.75369265939749,46.02718235586129,0.4801768855236658,0.0778132440937198,95651140.0,1.946025943862248,AAPL,64.48284583874842,69.87991622386573,75.65534537754951,-0.077686061996133,-0.0395684809447949,0.0130473044467394,0.7290519396152393,0.7287240456936859,0.7908389565508926,0.0015174461643561,-0.0047742332559086,-0.0090749588260604,0.9662981295209482,0.8091732128612249,0.8008751960272389,-0.28364598008996905,3,0.2
2019-05-01,50.163673400878906,51.30505499845377,49.85628424061624,50.01117140720834,259309200,0,0.0490856434704398,0.0162193482894885,0.0850427363121517,48.08702220916748,45.19386627197266,1.0431852732048674,1.109966407808493,1,67.90866609828652,1.1475670501964998,1.2267877276126269,-0.0792206774161268,50.04095891006028,46.13308550827468,1.031401859323936,0.0812666957165128,104063460.0,2.491837192420856,AAPL,53.09356549889692,64.48284583874842,69.87991622386573,-0.1691702668375234,-0.077686061996133,-0.0395684809447949,0.4801768855236658,0.7290519396152393,0.7287240456936859,-0.0192561766593344,0.0015174461643561,-0.0047742332559086,1.946025943862248,0.9662981295209482,0.8091732128612249,0.8569953774199581,3,0.2
2019-05-02,49.83721923828125,50.67121528142872,49.594171580722325,50.00163618282265,127985200,0,-0.0065077802414672,0.0188520565567935,0.0706421528150424,48.25143795013428,45.37076873779297,1.0328649539892638,1.0984433507463984,1,68.65383849668932,1.1634038899828312,1.2141109600866675,-0.0507070701038363,50.213800038310175,46.28907586195837,0.9040491043171922,0.0813390096354813,105808360.0,1.2095944025594954,AAPL,67.90866609828652,53.09356549889692,64.48284583874842,-0.0792206774161268,-0.1691702668375234,-0.077686061996133,1.031401859323936,0.4801768855236658,0.7290519396152393,0.0490856434704398,-0.0192561766593344,0.0015174461643561,2.491837192420856,1.946025943862248,0.9662981295209482,-0.07189777397316602,3,0.2
2019-05-03,50.45675277709961,50.47819751368422,50.09455924795819,50.25182792144594,83569600,0,0.0124311417909626,0.0364658808126552,0.0820683371194048,48.44277992248535,45.56468444824219,1.0415742626215274,1.107365350777627,1,71.56723823738976,1.211974985333903,1.2136837651361148,-0.0017087798022117,50.48411307661431,46.4014467683564,0.9932984237630794,0.0842781177048613,106163980.0,0.7871747084086335,AAPL,68.65383849668932,67.90866609828652,53.09356549889692,-0.0507070701038363,-0.0792206774161268,-0.1691702668375234,0.9040491043171922,1.031401859323936,0.4801768855236658,-0.0065077802414672,0.0490856434704398,-0.0192561766593344,1.2095944025594954,2.491837192420856,1.946025943862248,0.13753972479200222,3,0.2
2019-05-06,49.67756271362305,49.76334529835149,48.49090665482442,48.6791498523468,129772400,0,-0.0154427310635457,0.0189138700148612,0.0582738840205918,48.57955474853516,45.73391387939453,1.0226022648987123,1.0862302938827488,1,64.11340810042506,1.1740599696725482,1.2057590060434016,-0.0316990363708533,50.56326975091561,46.59583974615471,0.7767554723763955,0.0816687189764853,108947280.0,1.1911485995795397,AAPL,71.56723823738976,68.65383849668932,67.90866609828652,-0.0017087798022117,-0.0507070701038363,-0.0792206774161268,0.9932984237630794,0.9040491043171922,1.031401859323936,0.0124311417909626,-0.0065077802414672,0.0490856434704398,0.7871747084086335,1.2095944025594954,2.491837192420856,-0.16918659271785808,3,0.2
2019-05-07,48.33840560913086,49.42498261248666,47.85468824698724,49.05802599276639,155054800,0,-0.026956980804635,0.0109133545212354,0.0137931006894829,48.61243801116943,45.870355453491214,0.9943629158863496,1.0538049058316552,1,54.70414080212552,1.0241475249108871,1.1694367098168987,-0.1452891849060114,50.55479166575056,46.67008435658831,0.4294586746877289,0.0799117976405479,111523680.0,1.390330735140734,AAPL,64.11340810042506,71.56723823738976,68.65383849668932,-0.0316990363708533,-0.0017087798022117,-0.0507070701038363,0.7767554723763955,0.9932984237630794,0.9040491043171922,-0.0154427310635457,0.0124311417909626,-0.0065077802414672,1.1911485995795397,0.7871747084086335,1.2095944025594954,-0.32218049871958915,3,0.2
2019-05-08,48.34794235229492,48.92935733960514,48.073916525359294,48.109657759852,105358000,0,0.0001972912230738,-0.0361961340843944,0.0170426413899438,48.65294647216797,46.00651145935058,0.9937310246965716,1.050893467439128,1,49.666978840198055,0.8957843237698384,1.1147062326074868,-0.2189219088376484,50.53374914577348,46.77214379856246,0.4189165019400062,0.077315057359637,109637940.0,0.960962965922198,AAPL,54.70414080212552,64.11340810042506,71.56723823738976,-0.1452891849060114,-0.0316990363708533,-0.0017087798022117,0.4294586746877289,0.7767554723763955,0.9932984237630794,-0.026956980804635,-0.0154427310635457,0.0124311417909626,1.390330735140734,1.1911485995795397,0.7871747084086335,0.002011420551729916,3,0.2
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400,0,-0.010744175356354,-0.0403059337467071,0.0004984158578913,48.654137802124026,46.12970458984375,0.9830301335533068,1.0368261407005246,1,45.63642107417608,0.7435681893256145,1.0404786239511123,-0.2969104346254978,50.53270693427085,46.7755686699772,0.2802438551629178,0.0772213512358166,112280600.0,1.243620002030627,AAPL,49.666978840198055,54.70414080212552,64.11340810042506,-0.2189219088376484,-0.1452891849060114,-0.0316990363708533,0.4189165019400062,0.4294586746877289,0.7767554723763955,0.0001972912230738,-0.026956980804635,-0.0154427310635457,0.960962965922198,1.390330735140734,1.1911485995795397,-0.12052923367420187,3,0.2
2019-05-10,47.1659049987793,47.56537602832093,46.11102569153266,47.22331486139337,164834800,0,-0.0138532216191642,-0.065221156677643,-0.005079668403315,48.64209728240967,46.24784286499023,0.9696519606245636,1.0198509179437651,1,41.348790332748855,0.5629815510155041,0.9449792093639908,-0.3819976583484866,50.55706487335394,46.727129691465386,0.1145646822924947,0.078737048685472,116342180.0,1.41681030903839,AAPL,45.63642107417608,49.666978840198055,54.70414080212552,-0.2969104346254978,-0.2189219088376484,-0.1452891849060114,0.2802438551629178,0.4189165019400062,0.4294586746877289,-0.010744175356354,0.0001972912230738,-0.026956980804635,1.243620002030627,0.960962965922198,1.390330735140734,-0.16740304411294765,3,0.2
