Date,Close,High,Low,Open,Volume,target,return_1d,return_5d,return_20d,sma_20,sma_50,price_to_sma20,price_to_sma50,sma_cross,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,bb_width,volume_sma20,volume_ratio,ticker
2019-03-28,44.96907043457031,45.16922862786753,44.68551117609868,45.023874875034785,83121600,1,0.0013263673071652882,-0.03265173319984982,0.08992171358245726,43.59678764343262,41.170718307495115,1.0314766950804095,1.0922585828769402,1,72.33673641560397,1.1941906263686803,1.219197366277731,-0.025006739909050557,46.828412026609,40.36516326025624,0.7123208994030532,0.14825057339577588,125483480.0,0.6624107013927252,AAPL
2019-03-29,45.26215362548828,45.2931317832796,44.92617150707696,45.233560640409536,94256000,1,0.006517439388577184,-0.005757708661215388,0.0856147018183302,43.7752628326416,41.34071846008301,1.0339664618012976,1.0948564831835628,1,68.03778166516751,1.1675592459087554,1.2088697422039358,-0.041310496295180466,46.958004681149696,40.59252098413351,0.7335864584090692,0.1454128036044522,125019040.0,0.7539331609009315,AAPL
2019-04-01,45.569541931152344,45.67438408651486,44.88804792365926,45.66485430363971,111448000,1,0.0067912876662361565,0.013245805483620865,0.08751763515857736,43.95862255096436,41.51250038146973,1.0366462661181053,1.097730599515841,1,67.26830913168445,1.1579096902064236,1.1986777318044335,-0.04076804159800984,47.1094278652008,40.807817236727914,0.7556361341827894,0.14335323226215702,125104200.0,0.8908413946134502,AAPL
2019-04-02,46.23197937011719,46.33682517645646,45.52427381326158,45.533803597504026,91062800,1,0.014536846562242633,0.03870656159700858,0.1053382569992738,44.178916931152344,41.69297592163086,1.0464715430250202,1.1088673415161865,1,69.30064818756476,1.1899979571923183,1.1969417768820105,-0.0069438196896922655,47.31800323838092,41.03983062392377,0.8270159272520042,0.1421078887977481,125709860.0,0.7243886835925201,AAPL
2019-04-03,46.54890441894531,46.822930291979866,46.02467531863321,46.0485052362601,93087200,1,0.006855104478459273,0.03650453330515524,0.11935608833054112,44.427090644836426,41.896493453979495,1.0477594580989178,1.1110453544298684,1,68.62178469192409,1.226858877304963,1.202925196966601,0.02393368033836185,47.48666445934524,41.36751683032761,0.84674989111997,0.13773460157307948,126202140.0,0.7376039740689024,AAPL
2019-04-04,46.629913330078125,46.791945110655476,46.02228688104425,46.41545501139502,76457200,1,0.0017402968371440508,0.03693300482882633,0.1344348327560969,44.70338172912598,42.09868919372558,1.0430958805896542,1.107633378215203,1,66.41499071867139,1.248219467143926,1.211984051002066,0.03623541614185988,47.48482708646465,41.92193637178731,0.8463184340237195,0.12444004233024052,125065720.0,0.6113361838879591,AAPL
2019-04-05,46.94206619262695,46.96589610699699,46.687099925418465,46.81100893546065,74106400,1,0.006694262121810013,0.037115170900588135,0.13932114849630128,44.99039573669434,42.312916946411136,1.0433797130248583,1.1094027446058277,1,65.72117230613142,1.2756313317835435,1.2247135071583617,0.050917824625181796,47.41183840216932,42.568953071219354,0.9029974534932421,0.1076426479840917,123971160.0,0.5977712880963605,AAPL
2019-04-08,47.68074035644531,47.71171487580084,46.78478811304698,46.80385131353777,103526800,0,0.0157358681398303,0.04632915618249189,0.11850193714253243,45.24297733306885,42.51790710449219,1.0538815782487123,1.1214272668517038,1,72.48918585055037,1.3414963290361896,1.2480700715339275,0.09342625750226219,47.68115628821066,42.80479837792704,0.9999147044222351,0.10778154307540243,122745300.0,0.8434278135293164,AAPL
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800,0,-0.0029984271018511643,0.028244383649536076,0.10275788981112743,45.46446208953857,42.72696594238281,1.0456028939416995,1.1125941681988083,1,69.45776543255319,1.366407459101552,1.2717375490474525,0.09466991005409953,47.89083415263109,43.03809002644605,0.9272450780164189,0.10673708437653916,123405420.0,1.1593720924089073,AAPL
2019-04-10,47.804656982421875,47.833253607870596,47.22324195607037,47.342384260292086,86781200,1,0.005614142870234318,0.026977059485109534,0.10406703075073742,45.68976039886475,42.94904983520508,1.0462881959785824,1.1130550539732007,1,61.85163709724457,1.39164301105113,1.295718641448188,0.09592436960294193,48.10616690319289,43.273353894536605,0.9376119207941692,0.105774531677701,121537980.0,0.7140253606321251,AAPL
2019-04-11,47.406715393066406,47.89519949822014,47.28519156894748,47.85945826640106,83603200,1,-0.008324326843340724,0.016658878550546596,0.08283910601586575,45.87109527587891,43.11301658630371,1.0334768574404414,1.099591704472072,1,68.84542589642103,1.3638106470624507,1.3093370425710407,0.05447360449141003,48.22765467598667,43.514535875771145,0.8258182495033387,0.10274702995142773,121002240.0,0.6909227465541133,AAPL
2019-04-12,47.38764190673828,47.69026426888971,46.75380783911867,47.46627623560912,111042800,1,-0.0004023372252217605,0.009492034549201778,0.0685037387007219,46.023000717163086,43.27095504760742,1.029651286711218,1.0951374161860217,1,77.04208751187,1.324941130531613,1.3124578601631551,0.012483270368457866,48.35816778607136,43.68783364825481,0.7921934810885253,0.10147826228277361,118745800.0,0.9351303372414014,AAPL
2019-04-15,47.47344207763672,47.621181009035936,47.182734561059235,47.31855853470994,70146400,1,0.001810602246621551,-0.004347631292192622,0.05962119937523891,46.156558990478516,43.430229873657225,1.0285307899020344,1.093096725846066,1,86.28914075962845,1.2862332194690822,1.3072129320243406,-0.020979712555258434,48.50327591054168,43.80984207041535,0.7805798764860733,0.10168508967695197,117009160.0,0.5994949455239231,AAPL
2019-04-16,47.478206634521484,47.98336882392176,47.313789678479274,47.528248000421726,102785600,1,0.00010036257486811806,-0.001253035089315735,0.06819294426537459,46.30810832977295,43.56715431213379,1.0252676765895066,1.089770662879821,1,84.81884500114792,1.2416286587075476,1.294096077360982,-0.052467418653434406,48.58032957489264,44.03588708465326,0.7574789552869665,0.09813491965331718,115819160.0,0.8874662879613355,AAPL
2019-04-17,48.40274429321289,48.46231543377523,47.32569705378426,47.54729995142792,115627200,1,0.019472885018769315,0.012511067928192343,0.07955984787709358,46.48646411895752,43.708665924072264,1.0412223259087132,1.1073946840952515,1,87.70253051623135,1.2662847430354844,1.2885338104958826,-0.02224906746039812,48.830876819950795,44.14205141796425,0.9086908788379037,0.10086431590038725,115393480.0,1.0020254177272407,AAPL
2019-04-18,48.57670593261719,48.64580687709247,48.25740539371004,48.40037399343183,96783200,1,0.003594044964692067,0.024679848199774312,0.044953605593177626,46.590951919555664,43.85337211608887,1.0426210225644272,1.1077074256461894,1,87.37219156941785,1.2850488744353754,1.2878368232837811,-0.002787948848405719,49.11486047694665,44.067043362164675,0.8933886604660183,0.10834329213744295,110025800.0,0.8796409569391906,AAPL
2019-04-22,48.73634719848633,48.83404475360525,48.214503361460345,48.33126412020742,77758000,1,0.0032863748746279065,0.028461118500101357,0.07055748851550292,46.751555824279784,44.01693061828613,1.0424540176088808,1.1072182115815135,1,86.9369637935806,1.2978406011634718,1.2898375788597192,0.008003022303752605,49.39559897300212,44.107512675557444,0.8753326369060278,0.113110381124437,105432160.0,0.7375169018637198,AAPL
2019-04-23,49.439292907714844,49.503630774436516,48.58623351509709,48.71252407529548,93292000,0,0.01442343855532835,0.041409485894518205,0.09929031633677043,46.9748291015625,44.19359481811524,1.0524634970107931,1.1186981532321367,1,87.05924874599998,1.3491478441947322,1.3016996319267218,0.04744821226801044,49.73826223848962,44.21139596463538,0.9459061761293016,0.11765591018766265,101327700.0,0.9206959202666201,AAPL
2019-04-24,49.363037109375,49.6775708811361,49.33682565873371,49.4106933007407,70162400,1,-0.0015424128027515804,0.03969885571632048,0.10905289465079804,47.217521858215335,44.37340461730957,1.0454389634763597,1.1124464650638737,1,84.4311477858263,1.3678878387910416,1.3149372732995859,0.052950565491455714,49.92111786881376,44.51392584761691,0.8967891731510523,0.11451664145851519,94875720.0,0.7395190255209657,AAPL
2019-04-25,48.915069580078125,49.50601445679401,48.87694316585517,49.284411491501174,74172800,1,-0.009074958826060464,0.010584633048111636,0.08919193694391203,47.41780014038086,44.537296829223635,1.0315761050758276,1.0982945320557032,1,75.65534537754951,1.3312464038580103,1.318199099411271,0.013047304446739405,49.99185256006636,44.84374772069536,0.7908389565508926,0.10856903576568264,92614680.0,0.8008751960272389,AAPL
2019-04-26,48.68153762817383,48.848336097417246,48.16207538289125,48.82450618641079,74596400,1,-0.004774233255908644,0.0021580651372707926,0.08255601367177756,47.603423500061034,44.699902038574216,1.0226478275897828,1.0890748169014692,1,69.87991622386573,1.2687384982302774,1.3083069791750723,-0.039568480944794926,49.96022451947951,45.24662248064256,0.7287240456936859,0.09901813130794909,92188420.0,0.8091732128612249,AAPL
2019-04-29,48.755409240722656,49.079476422813116,48.576695801391914,48.705367877898986,88818800,1,0.0015174461643561177,0.00039112578869926473,0.07717828992713316,47.778086280822755,44.86103004455566,1.0204554647533504,1.0868098479303556,1,64.48284583874842,1.211199401679906,1.288885463676039,-0.07768606199613304,49.91149532669594,45.64467723494957,0.7290519396152393,0.08930491829805655,91916560.0,0.9662981295209482,AAPL
2019-04-30,47.816566467285156,48.467082355820594,47.444843102407766,48.38606647084663,186139600,1,-0.019256176659334434,-0.032822606169928936,0.04930978984883527,47.89043750762939,45.00519218444824,0.9984574991545553,1.062467776413771,1,53.093565498896915,1.077422630129135,1.2465928969666584,-0.16917026683752345,49.753692659397494,46.02718235586129,0.48017688552366583,0.07781324409371984,95651140.0,1.9460259438622478,AAPL
2019-05-01,50.163673400878906,51.30505499845377,49.85628424061624,50.01117140720834,259309200,0,0.049085643470439866,0.016219348289488567,0.08504273631215176,48.08702220916748,45.19386627197266,1.0431852732048674,1.109966407808493,1,67.90866609828652,1.1475670501964998,1.2267877276126267,-0.07922067741612682,50.04095891006028,46.133085508274675,1.031401859323936,0.08126669571651282,104063460.0,2.4918371924208556,AAPL
2019-05-02,49.83721923828125,50.671215281428715,49.594171580722325,50.00163618282265,127985200,0,-0.006507780241467254,0.01885205655679356,0.07064215281504249,48.251437950134275,45.37076873779297,1.0328649539892638,1.0984433507463984,1,68.65383849668932,1.1634038899828312,1.2141109600866675,-0.05070707010383635,50.213800038310175,46.28907586195837,0.9040491043171922,0.08133900963548134,105808360.0,1.2095944025594954,AAPL
2019-05-03,50.45675277709961,50.47819751368422,50.09455924795819,50.251827921445944,83569600,0,0.012431141790962608,0.03646588081265523,0.08206833711940487,48.44277992248535,45.56468444824219,1.0415742626215274,1.1073653507776273,1,71.56723823738976,1.211974985333903,1.2136837651361148,-0.001708779802211735,50.48411307661431,46.401446768356394,0.9932984237630794,0.08427811770486132,106163980.0,0.7871747084086335,AAPL
2019-05-06,49.67756271362305,49.76334529835149,48.49090665482442,48.6791498523468,129772400,0,-0.015442731063545767,0.018913870014861223,0.05827388402059186,48.57955474853516,45.73391387939453,1.0226022648987123,1.0862302938827488,1,64.11340810042506,1.1740599696725482,1.2057590060434016,-0.03169903637085336,50.56326975091561,46.59583974615471,0.7767554723763955,0.0816687189764853,108947280.0,1.1911485995795397,AAPL
2019-05-07,48.33840560913086,49.42498261248666,47.85468824698724,49.05802599276639,155054800,0,-0.026956980804635045,0.01091335452123543,0.013793100689482918,48.61243801116943,45.870355453491214,0.9943629158863497,1.0538049058316552,1,54.70414080212552,1.0241475249108873,1.1694367098168987,-0.1452891849060114,50.55479166575056,46.670084356588305,0.42945867468772897,0.07991179764054793,111523680.0,1.3903307351407341,AAPL
2019-05-08,48.34794235229492,48.92935733960514,48.073916525359294,48.109657759852,105358000,0,0.00019729122307388103,-0.03619613408439448,0.017042641389943824,48.65294647216797,46.006511459350584,0.9937310246965716,1.0508934674391281,1,49.666978840198055,0.8957843237698384,1.1147062326074868,-0.2189219088376484,50.53374914577348,46.77214379856246,0.4189165019400062,0.07731505735963703,109637940.0,0.9609629659221981,AAPL
2019-05-09,47.82848358154297,48.05723475366527,46.86104872008744,47.75223076687932,139634400,0,-0.01074417535635408,-0.0403059337467071,0.0004984158578913434,48.654137802124026,46.12970458984375,0.9830301335533067,1.0368261407005246,1,45.636421074176084,0.7435681893256145,1.0404786239511123,-0.2969104346254978,50.53270693427085,46.775568669977204,0.28024385516291783,0.07722135123581665,112280600.0,1.243620002030627,AAPL
2019-05-10,47.1659049987793,47.56537602832093,46.11102569153266,47.22331486139337,164834800,0,-0.013853221619164247,-0.06522115667764306,-0.005079668403315085,48.642097282409665,46.24784286499023,0.9696519606245637,1.0198509179437651,1,41.348790332748855,0.5629815510155041,0.9449792093639907,-0.38199765834848665,50.557064873353944,46.727129691465386,0.11456468229249478,0.07873704868547207,116342180.0,1.4168103090383901,AAPL
2019-05-13,44.42463684082031,45.32403587911326,43.73812763352999,44.90065057528068,229722400,0,-0.05811969807491091,-0.1057404104763422,-0.0625269573816174,48.49394702911377,46.30248260498047,0.9160862244137312,0.9594439507665153,1,27.44144318532048,0.1964038867357587,0.7952641448383444,-0.5988602581025857,51.137432506920455,45.850461551307085,-0.2696865033792028,0.10902331691910519,122276160.0,1.8787178138404084,AAPL
2019-05-14,45.127891540527344,45.37666024246978,44.35048432829495,44.58968654744338,146118800,0,0.015830285844021352,-0.06641745891587847,-0.04940763581611651,48.3766695022583,46.36699348449707,0.932844116902688,0.9732762068262195,1,31.965445431006188,-0.03693896691687826,0.6288235224872999,-0.6657624894041781,51.39265820526581,45.360680799250794,-0.03859252829616295,0.12468773621824947,126074780.0,1.1589851673744742,AAPL
2019-05-15,45.66848373413086,45.86702199876712,44.49639441030362,44.55619496049758,106178800,0,0.011979114803492008,-0.05542032375731243,-0.03811691781708482,48.28618335723877,46.44384132385254,0.9457878125562086,0.9833054810364389,1,36.2832417510688,-0.17621232152060884,0.4678163536857182,-0.6440286752063271,51.51663622105487,45.05573049342267,0.09484014572253328,0.13380444007827377,126244440.0,0.8410572378474648,AAPL
2019-05-16,45.46756362915039,46.03925685450639,45.170951528362195,45.42689968507999,132125600,0,-0.004399535271417565,-0.049362216311278906,-0.06064079024697111,48.139424324035645,46.521483993530275,0.944497452298132,0.9773455127844491,1,36.38350332055278,-0.29934931915421714,0.3143832191177312,-0.6137325382719483,51.60566568422282,44.67318296384847,0.1145881926206988,0.14400842589455348,127069360.0,1.0397911817608902,AAPL
2019-05-17,45.20920944213867,45.663692098249506,44.67339527551436,44.7140592058034,131516400,0,-0.005682164743177065,-0.04148538137222779,-0.0693232780162103,47.97104949951172,46.6035863494873,0.9424269411199527,0.9700800514172453,1,35.20721499444802,-0.413022237413351,0.16890212781151476,-0.5819243652248658,51.667374301878496,44.27472469714495,0.12640728222738568,0.15410648050984993,128806020.0,1.0210423394807169,AAPL
2019-05-20,43.795536041259766,44.09693319133087,43.123378349333606,43.89839489959819,154449200,0,-0.03126958905769428,-0.014161079173583446,-0.1013783642238173,47.72400894165039,46.655461349487304,0.9176835100925038,0.9387011675481167,1,33.865640603967975,-0.610147077288616,0.013092286791488605,-0.6232393640801046,51.841418252043454,43.606599631257325,0.022943603095948246,0.17255085654799882,132640580.0,1.164418913125983,AAPL
2019-05-21,44.635128021240234,44.97000961156489,44.18064169158754,44.30502784653766,113459200,0,0.01917072048597568,-0.010919267496567575,-0.09717300964320497,47.48380069732666,46.69558174133301,0.9400074839365838,0.9558747606677969,1,24.76371372819844,-0.6906603742034036,-0.12765824540748985,-0.5630021287959138,51.73813640606685,43.229464988586464,0.16520358628092602,0.17919103552212964,133648940.0,0.8489345295218952,AAPL
2019-05-22,43.72138977050781,44.422254305979834,43.66637427145734,44.17109119736444,118994400,0,-0.020471281056875346,-0.04263539764005486,-0.11428890257232027,47.2017183303833,46.70784797668457,0.9262669097019878,0.9360608905024371,1,23.50355196928369,-0.8187606197169544,-0.26587872026938275,-0.5528818994475716,51.67396763582739,42.72946902493921,0.1108972999739896,0.18949519058357428,136090540.0,0.8743767200864954,AAPL
2019-05-23,42.975074768066406,43.18557025463366,42.53254916971738,43.008562935243226,146118800,0,-0.017069791384921484,-0.05481905477525928,-0.12143486379565382,46.90471858978272,46.70137565612793,0.916220714250862,0.9202100401602928,1,17.938310971788056,-0.969328554491085,-0.40656868711372324,-0.5627598673773617,51.67677722460628,42.13265995495915,0.08826534600390554,0.20347883020294108,139687840.0,1.0460380803368425,AAPL
2019-05-24,42.81003189086914,43.5683026724578,42.72630963377967,43.10424967017532,94858800,0,-0.0038404325783722992,-0.05306833675868927,-0.12061052348327284,46.61114330291748,46.68197593688965,0.9184505862182869,0.9170569803802848,0,18.93498904612224,-1.0894142194667111,-0.5431377935843209,-0.5462764258823902,51.63854666016774,41.583739945667226,0.12196076762305344,0.21571680079066338,140700960.0,0.6741872976559649,AAPL
2019-05-28,42.63301086425781,43.19752825231062,42.55646805143749,42.79806098088244,111792800,1,-0.0041350360836588385,-0.02654437602742754,-0.1255737254965168,46.30502338409424,46.647645492553714,0.9206994781240567,0.9139370361375099,0,21.159664429452548,-1.1852047885138504,-0.6715511925702269,-0.5136535959436235,51.524595853918726,41.08545091426976,0.14824585336584997,0.22544303353564035,141849660.0,0.7881076345195329,AAPL
2019-05-29,42.4296875,42.900916127061286,42.09958729527348,42.20005178150852,113924800,1,-0.004769153295440143,-0.0494104222170203,-0.1126571681170524,46.03567943572998,46.60019371032715,0.9216696271255369,0.9105045305980581,0,20.658517405343986,-1.2629673000042487,-0.7898344140570313,-0.4731328859472175,51.478032682908584,40.59332618855138,0.1687102277310479,0.23644066141248657,138238920.0,0.8241152346965673,AAPL
2019-05-30,42.649757385253906,42.87221370220988,42.259856591093225,42.56603514665155,84873600,1,0.005186695877831049,-0.02451048310401094,-0.14978799410438215,45.65998363494873,46.56424446105957,0.9340729888612846,0.9159336284500601,0,23.539434773829228,-1.2919441224336836,-0.8902563557323617,-0.4016877667013219,50.93739187803069,40.38257539186677,0.2148007022537184,0.23116119730899606,129517140.0,0.6553078611834696,AAPL
2019-05-31,41.87714767456055,42.5756179402521,41.85801105290548,42.1546195637155,108174400,1,-0.018115219360204105,-0.02554799728520074,-0.15972142277164547,45.261980056762695,46.50507484436035,0.9252168734563256,0.9004855451735494,0,23.277699780811815,-1.3615564346210718,-0.9845163715101037,-0.37704006311096805,50.41204072134539,40.11191939218,0.17137936787037655,0.22756674180511086,128526600.0,0.8416498997094765,AAPL
2019-06-03,41.453758239746094,42.55887166896802,40.72897558162816,42.00392424539683,161584400,1,-0.010110273939971659,-0.031681210950284866,-0.1784299234856752,44.81183032989502,46.40441101074219,0.9250628223523225,0.8933150391705206,0,30.397734709287704,-1.4343543385750692,-1.0744839649230968,-0.3598703736519724,49.61202851202861,40.011632147761425,0.15021526583551106,0.21423798790612075,132427340.0,1.2201740214671684,AAPL
2019-06-04,42.97028732299805,43.01573632949458,41.74557310553312,41.96563871336283,123872000,1,0.03658363312877855,0.007911157384921985,-0.13501619290967481,44.47646656036377,46.35333137512207,0.9661353665466764,0.9270161614761586,0,37.14360399964541,-1.3540671360166527,-1.130400599141808,-0.22366653687484472,48.754084912714845,40.19884820801269,0.32394651494120663,0.19235423508949226,132132320.0,0.9374844852493319,AAPL
2019-06-05,43.663970947265625,44.250019297013125,43.32908930449805,44.080184117507756,119093600,1,0.0161433322298572,0.029090090452955186,-0.09670229298961941,44.242744827270506,46.32713424682617,0.9869182194218625,0.9425139641625254,0,38.26983066102873,-1.2203965071644447,-1.1483997807463355,-0.07199672641810917,48.12437899437266,40.36111066016835,0.42544713707049747,0.17546986210989243,130334260.0,0.9137551400529684,AAPL
2019-06-06,44.30504608154297,44.364846650851824,43.570693338460366,43.79315335425661,90105200,1,0.0146820163253496,0.03881121013976441,-0.08362085487098392,44.04060001373291,46.32305152893066,1.006004597297212,0.9564362583901157,0,43.5303673428835,-1.0506212572419926,-1.128844076045467,0.07822281880347437,47.40926779033432,40.67193223713151,0.5392508382166512,0.15298010361125755,129571620.0,0.6954084544130883,AAPL
2019-06-07,45.48430252075195,45.90769148933359,44.43659923654732,44.61360655057878,122737600,1,0.026616752345513417,0.08613659350019853,-0.04901223884287309,43.92339096069336,46.33454750061035,1.0355371369540989,0.9816498697899835,0,51.388612889063474,-0.8115618297334635,-1.0653876267830664,0.25382579704960295,46.87436182899681,40.97242009238991,0.7644742408040069,0.1343689912713819,128726780.0,0.9534737060928581,AAPL
2019-06-10,46.06556701660156,46.732939648630975,45.83593126422042,45.88138027302039,104883600,1,0.01277945277020387,0.11125188578037393,-0.02332909719862708,43.868374061584475,46.356477432250976,1.050086035829196,0.9937244926326732,0,62.50993836636171,-0.5686473118771502,-0.9660395638018832,0.39739225192473293,46.59749853445717,41.13924958871178,0.9025453908125166,0.12442332460471069,125729220.0,0.8342022641992053,AAPL
2019-06-11,46.598995208740234,46.88364650364516,46.30956249622843,46.61095605263165,107731600,1,0.011579759605399698,0.08444690766124041,0.048944876594285924,43.97709197998047,46.38321426391602,1.0596197499814977,1.004652134360427,0,61.20066140156212,-0.3292966821395993,-0.8386909874694264,0.5093943053298271,46.96087423883386,40.99330972112708,0.9393590083492405,0.13569711522588554,119629680.0,0.9005424072019586,AAPL
2019-06-12,46.450679779052734,46.87645943951271,46.25931727268128,46.39326993216043,73012800,1,-0.0031828031703928783,0.06382169947741834,0.029311988514629572,44.04323139190674,46.40083702087402,1.054661029880482,1.0010741779971832,0,67.05524055077024,-0.1498500215266816,-0.7009227942808776,0.551072772754196,47.18868265178041,40.89778013203306,0.8826872820853507,0.1428347176384371,115974380.0,0.629559735520897,AAPL
2019-06-13,46.44110870361328,47.072602406865755,46.30955040496847,46.57267065219424,86698400,1,-0.00020604812426816554,0.048212626122516866,0.016918121783513262,44.08186264038086,46.40501960754395,1.0535196546134884,1.000777698110561,0,73.85570840899281,-0.008313720551306858,-0.5624009795349634,0.5540872589836565,47.32870321621075,40.83502206455098,0.863314121548669,0.14730959089989276,115000360.0,0.75389677041011,AAPL
2019-06-14,46.103843688964844,46.30716341463391,45.52018960598685,45.819192423091415,75046000,1,-0.0072622085058490216,0.013620988646142917,0.013994153392607123,44.11367664337158,46.39611839294434,1.0451145131629445,0.9937004492163737,0,72.14535117231841,0.07576695534691424,-0.4347673925585879,0.5105343479055021,47.42942448179016,40.79792880495301,0.8001083228546202,0.15032743088834288,112146380.0,0.6691789784030479,AAPL
2019-06-17,46.37891387939453,46.6348619824245,45.96748580812443,46.142102390137104,58676400,1,0.005966317955730993,0.006802192680707586,0.0258731451332479,44.17216186523437,46.39109840393066,1.0499579807955242,0.9997373521008268,0,74.85718017675029,0.16272160885874598,-0.31526959227512114,0.4779912011338671,47.60834916196944,40.7359745684993,0.8211047337636291,0.1555815767957473,108504380.0,0.5407744830208697,AAPL
2019-06-18,47.46967697143555,47.90980815375586,46.69466416124891,46.8955931379687,106204000,0,0.02351851306560304,0.01868456087508097,0.08389304623910476,44.355868911743165,46.40165061950684,1.0702005875679736,1.0230169905093789,0,79.92053818800437,0.31600653722760086,-0.18901436637457675,0.5050209036021776,48.08743731890352,40.62430050458281,0.9172251075067287,0.16825590383925154,106092120.0,1.0010545552299266,AAPL
2019-06-19,47.330936431884766,47.811735172431156,47.19698378872574,47.76389181421512,84496800,1,-0.0029227192684345704,0.018950350285917406,0.060396564996110014,44.49065933227539,46.394654541015626,1.0638398518304024,1.0201808139349633,0,78.06138759396725,0.42143273108829504,-0.0669249468820024,0.48835767797029744,48.452358466474095,40.52896019807669,0.8584670369199869,0.17809127550171955,104644000.0,0.8074691334429112,AAPL
2019-06-20,47.711280822753906,47.98636194123762,47.36921971853001,47.928952089147415,86056000,1,0.00803585180311206,0.027350167870600517,0.09125718723006981,44.69015388488769,46.39812469482422,1.0676016230699943,1.028301922471366,0,86.69868018618776,0.5295698118053167,0.052374004855461426,0.4771958069498553,48.8837881770502,40.496519592725186,0.8602039099489917,0.18767598352712836,102997080.0,0.8355188321843687,AAPL
